ID_Venda;ID_Loja;Produto;Categoria;Data_Venda;Qtd;Valor_Unitario
3972;104;Monitor;Eletrônicos;2026-03-12;9.0;R$ 3773,56
3973;101;Filtro de Linha;Acessórios;2026-02-10;8.0;R$ 319,38
3974;101;Mouse;Periféricos;2026-01-03;9.0;R$ 116,02
3975;103;Smart TV;Eletrônicos;2026-01-26;3.0;R$ 4816,65
3976;105;Headset;Periféricos;2026-02-12;4.0;R$ 131,0
3977;104;Cadeira Gamer;Móveis;2026-02-24;7.0;R$ 2326,53
3978;102;Hub USB;Acessórios;2026-03-26;6.0;R$ 260,05
3979;103;Gaveteiro;Móveis;2026-02-26;;R$ 2160,54
3980;102;Mousepad;Periféricos;2026-03-25;3.0;R$ 224,98
3981;103;Teclado;Periféricos;2026-03-13;8.0;R$ 104,08
3982;101;Mouse;;2026-01-22;;R$ 132,01
3983;101;Cadeira Gamer;Móveis;2026-01-10;3.0;R$ 1212,67
3984;105;Cadeira Gamer;Móveis;2026-03-07;10.0;R$ 2215,64
3985;103;Cabo HDMI;Acessórios;2026-02-05;;R$ 266,79
3986;101;Filtro de Linha;Acessórios;2026-01-09;7.0;R$ 45,16
3987;104;Webcam;Periféricos;2026-01-21;7.0;R$ 317,64
3988;102;Tablet;Eletrônicos;2026-01-23;;R$ 1110,0
3989;102;Microfone;Periféricos;2026-03-08;1.0;R$ 186,52
3990;103;Mousepad;;2026-03-26;7.0;R$ 37,89
3991;102;   monitor  ;Eletrônicos;2026-02-18;9.0;R$ 1026,91
3992;102;Carregador;Acessórios;2026-03-24;7.0;R$ 184,56
3993;104;Gaveteiro;Móveis;2026-02-10;6.0;R$ 1066,91
3994;105;   smart tv  ;Eletrônicos;2026-02-26;5.0;R$ 1749,6
3995;101;Mousepad;Periféricos;2026-03-07;10.0;R$ 123,99
3996;102;Microfone;Periféricos;2026-01-07;2.0;R$ 87,91
3997;105;Suporte Monitor;Móveis;2026-03-26;1.0;R$ 1321,92
3998;104;Smartphone;Eletrônicos;2026-02-10;2.0;R$ 2303,18
3999;105;Carregador;Acessórios;2026-01-04;7.0;R$ 336,53
4000;102;Capa Protetora;Acessórios;2026-02-08;1.0;R$ 77,51
4001;104;Headset;Periféricos;2026-01-22;1.0;R$ 72,04
4002;105;Mousepad;Periféricos;2026-02-25;2.0;R$ 73,07
4003;105;Smart TV;Eletrônicos;2026-03-27;10.0;R$ 5282,47
4004;104;Cadeira Gamer;Móveis;2026-03-23;10.0;R$ 907,86
4005;103;Hub USB;Acessórios;2026-02-05;;R$ 292,14
4006;102;Mesa de Escritório;Móveis;2026-03-17;7.0;R$ 1390,13
4007;101;Carregador;Acessórios;2026-03-22;6.0;R$ 272,28
4008;101;Mousepad;Periféricos;2026-02-05;6.0;R$ 318,22
4009;101;Cadeira Gamer;Móveis;2026-02-16;1.0;R$ 2123,04
4010;101;Mouse;Periféricos;2026-02-04;;R$ 239,0
4011;101;Hub USB;Acessórios;2026-02-16;6.0;R$ 298,2
4012;105;   teclado  ;Periféricos;2026-03-25;7.0;R$ 181,66
4013;103;Smartphone;Eletrônicos;2026-02-17;9.0;R$ 1130,11
4014;103;Carregador;Acessórios;2026-01-28;7.0;R$ 156,81
4015;105;Mousepad;Periféricos;2026-03-08;7.0;R$ 102,79
4016;103;Câmera;Eletrônicos;2026-02-04;2.0;R$ 1829,69
4017;102;   suporte monitor  ;Móveis;2026-01-17;3.0;R$ 1121,02
4018;102;Capa Protetora;Acessórios;2026-02-28;5.0;R$ 204,15
4019;105;   gaveteiro  ;Móveis;2026-03-25;9.0;R$ 1680,44
4020;104;Mouse;Periféricos;2026-02-06;8.0;R$ 226,9
4021;102;   headset  ;;2026-03-24;2.0;R$ 159,25
4022;104;Gaveteiro;Móveis;2026-03-23;1.0;R$ 543,31
4023;101;Filtro de Linha;Acessórios;2026-02-22;1.0;R$ 296,16
4024;101;Filtro de Linha;Acessórios;2026-01-07;1.0;R$ 156,37
4025;103;Carregador;Acessórios;2026-02-13;10.0;R$ 261,37
4026;101;   tablet  ;Eletrônicos;2026-01-27;1.0;R$ 1820,31
4027;102;Mesa de Escritório;Móveis;2026-03-15;5.0;R$ 2202,72
4028;102;Headset;Periféricos;2026-02-03;2.0;R$ 203,74
4029;105;   câmera  ;Eletrônicos;2026-02-28;10.0;R$ 2348,72
4030;101;Mesa de Escritório;Móveis;2026-03-22;;R$ 1862,38
4031;101;Carregador;Acessórios;2026-03-01;4.0;R$ 230,39
4032;105;Gaveteiro;Móveis;2026-01-17;2.0;R$ 1730,1
4033;105;Suporte Monitor;;2026-01-07;4.0;R$ 2449,79
4034;105;Cadeira Gamer;Móveis;2026-01-16;6.0;R$ 781,16
4035;102;Microfone;Periféricos;2026-02-24;6.0;R$ 61,63
4036;104;   smart tv  ;Eletrônicos;2026-03-11;1.0;R$ 4622,47
4037;104;Capa Protetora;Acessórios;2026-01-15;2.0;R$ 61,51
4038;105;Cadeira Gamer;Móveis;2026-03-12;3.0;R$ 2058,51
4039;102;Câmera;Eletrônicos;2026-01-11;2.0;R$ 2099,72
4040;101;   mousepad  ;Periféricos;2026-03-03;7.0;R$ 302,85
4041;102;Microfone;Periféricos;2026-02-04;10.0;R$ 236,32
4042;101;Webcam;Periféricos;2026-02-18;5.0;R$ 211,53
4043;103;Gaveteiro;Móveis;2026-02-27;;R$ 2199,57
4044;105;Hub USB;Acessórios;2026-03-11;1.0;R$ 276,39
4045;105;   câmera  ;Eletrônicos;2026-02-20;6.0;R$ 4185,24
4046;102;Mesa de Escritório;Móveis;2026-02-26;1.0;R$ 2332,1
4047;104;Smartphone;Eletrônicos;2026-02-04;9.0;R$ 4442,51
4048;104;Smartphone;Eletrônicos;2026-01-01;3.0;R$ 936,62
4049;102;Notebook;Eletrônicos;2026-01-01;10.0;R$ 3703,69
4050;104;Mouse;Periféricos;2026-01-21;8.0;R$ 93,77
4051;104;Gaveteiro;Móveis;2026-02-01;8.0;R$ 1709,32
4052;103;Hub USB;Acessórios;2026-01-19;;R$ 181,41
4053;102;Mouse;Periféricos;2026-02-09;10.0;R$ 21,86
4054;104;Filtro de Linha;Acessórios;2026-03-22;1.0;R$ 269,17
4055;101;Headset;Periféricos;2026-01-04;3.0;R$ 339,31
4056;102;Suporte Monitor;Móveis;2026-02-25;9.0;R$ 2268,09
4057;103;Notebook;Eletrônicos;2026-02-13;2.0;R$ 4710,32
4058;101;Notebook;Eletrônicos;2026-03-22;1.0;R$ 5341,03
4059;103;Gaveteiro;Móveis;2026-02-25;4.0;R$ 1687,77
4060;105;Webcam;Periféricos;2026-03-02;9.0;R$ 219,45
4061;105;Carregador;;2026-01-17;4.0;R$ 67,34
4062;105;   mesa de escritório  ;Móveis;2026-02-21;2.0;R$ 527,84
4063;103;Cadeira Gamer;Móveis;2026-03-10;3.0;R$ 1756,03
4064;104;Câmera;Eletrônicos;2026-03-08;3.0;R$ 1960,44
4065;104;Carregador;Acessórios;2026-01-21;7.0;R$ 294,36
4066;101;Headset;Periféricos;2026-01-21;4.0;R$ 206,18
4067;104;Suporte Monitor;Móveis;2026-03-23;;R$ 346,96
4068;105;Microfone;Periféricos;2026-03-28;8.0;R$ 252,86
4069;102;Smartphone;Eletrônicos;2026-01-12;5.0;R$ 3428,43
4070;101;Smartphone;Eletrônicos;2026-03-14;1.0;R$ 2403,26
4071;101;   microfone  ;Periféricos;2026-03-18;9.0;R$ 220,24
4072;102;Hub USB;Acessórios;2026-02-09;1.0;R$ 137,98
4073;101;Mousepad;Periféricos;2026-01-13;8.0;R$ 181,31
4074;103;Filtro de Linha;Acessórios;2026-02-11;6.0;R$ 267,71
4075;105;Carregador;Acessórios;2026-02-23;6.0;R$ 51,27
4076;102;   gaveteiro  ;Móveis;2026-03-10;5.0;R$ 1791,43
4077;103;Microfone;Periféricos;2026-02-21;;R$ 209,24
4078;101;Notebook;Eletrônicos;2026-02-24;7.0;R$ 3038,72
4079;101;Gaveteiro;Móveis;2026-02-10;;R$ 1387,78
4080;105;Smart TV;Eletrônicos;2026-03-07;9.0;R$ 4255,59
4081;104;Cadeira Gamer;Móveis;2026-01-25;8.0;R$ 1004,08
4082;103;Gaveteiro;Móveis;2026-01-23;4.0;R$ 2179,04
4083;105;Mesa de Escritório;Móveis;2026-02-25;6.0;R$ 1294,55
4084;103;Capa Protetora;Acessórios;2026-03-05;7.0;R$ 83,48
4085;102;Mesa de Escritório;Móveis;2026-02-03;7.0;R$ 542,22
4086;105;Capa Protetora;Acessórios;2026-02-24;5.0;R$ 178,86
4087;102;Cabo HDMI;Acessórios;2026-01-22;9.0;R$ 133,7
4088;102;Capa Protetora;Acessórios;2026-01-19;4.0;R$ 322,94
4089;103;Câmera;;2026-01-23;4.0;R$ 1455,64
4090;104;Headset;Periféricos;2026-01-22;10.0;R$ 102,73
4091;103;Suporte Monitor;Móveis;2026-01-27;9.0;R$ 1648,42
4092;102;Tablet;Eletrônicos;2026-01-02;4.0;R$ 2431,64
4093;105;Mousepad;;2026-02-07;6.0;R$ 240,35
4094;105;Hub USB;Acessórios;2026-02-04;7.0;R$ 293,35
4095;101;Teclado;Periféricos;2026-03-26;6.0;R$ 39,7
4096;105;Gaveteiro;Móveis;2026-02-21;4.0;R$ 955,72
4097;105;Teclado;Periféricos;2026-01-19;3.0;R$ 300,84
4098;103;Carregador;Acessórios;2026-03-07;7.0;R$ 89,08
4099;103;Cabo HDMI;Acessórios;2026-01-16;3.0;R$ 265,59
4100;102;Microfone;Periféricos;2026-02-10;10.0;R$ 36,2
4101;104;Cadeira Gamer;Móveis;2026-03-03;7.0;R$ 2075,43
4102;101;Mouse;Periféricos;2026-01-23;2.0;R$ 148,1
4103;102;Suporte Monitor;Móveis;2026-02-10;;R$ 938,23
4104;104;Teclado;;2026-03-12;2.0;R$ 272,06
4105;104;Notebook;Eletrônicos;2026-02-24;7.0;R$ 4313,05
4106;104;Tablet;Eletrônicos;2026-02-19;1.0;R$ 3794,57
4107;105;Câmera;Eletrônicos;2026-02-27;3.0;R$ 5037,17
4108;104;Suporte Monitor;Móveis;2026-02-28;4.0;R$ 2166,41
4109;102;Mesa de Escritório;Móveis;2026-01-25;9.0;R$ 1558,92
4110;101;Cabo HDMI;Acessórios;2026-01-21;1.0;R$ 246,72
4111;102;Microfone;Periféricos;2026-03-01;6.0;R$ 230,77
4112;101;Suporte Monitor;Móveis;2026-01-08;4.0;R$ 2007,65
4113;103;Suporte Monitor;Móveis;2026-03-26;2.0;R$ 675,55
4114;103;Teclado;Periféricos;2026-01-27;3.0;R$ 187,52
4115;102;Smart TV;Eletrônicos;2026-03-28;6.0;R$ 1451,85
4116;101;   mousepad  ;Periféricos;2026-03-14;;R$ 130,27
4117;102;Headset;Periféricos;2026-03-20;2.0;R$ 96,46
4118;102;Cadeira Gamer;Móveis;2026-03-25;3.0;R$ 1369,96
4119;102;Webcam;Periféricos;2026-02-10;1.0;R$ 270,37
4120;102;Carregador;Acessórios;2026-02-09;4.0;R$ 216,72
4121;103;Monitor;Eletrônicos;2026-01-01;9.0;R$ 2731,17
4122;102;Webcam;Periféricos;2026-03-02;;R$ 125,38
4123;103;Cabo HDMI;Acessórios;2026-02-19;1.0;R$ 295,97
4124;104;Mouse;Periféricos;2026-01-20;1.0;R$ 179,49
4125;105;   câmera  ;Eletrônicos;2026-01-16;2.0;R$ 3076,8
4126;103;Gaveteiro;Móveis;2026-03-22;9.0;R$ 1813,17
4127;104;Mousepad;Periféricos;2026-02-25;5.0;R$ 217,63
4128;102;   carregador  ;Acessórios;2026-03-02;5.0;R$ 300,9
4129;105;Smart TV;Eletrônicos;2026-01-07;7.0;R$ 3228,76
4130;102;   cadeira gamer  ;Móveis;2026-02-07;10.0;R$ 843,55
4131;105;Gaveteiro;Móveis;2026-02-12;3.0;R$ 1817,87
4132;101;Microfone;Periféricos;2026-03-04;7.0;R$ 84,78
4133;103;Monitor;Eletrônicos;2026-02-08;8.0;R$ 2611,73
4134;105;Webcam;Periféricos;2026-01-01;4.0;R$ 335,59
4135;102;Cabo HDMI;Acessórios;2026-03-21;9.0;R$ 343,96
4136;104;Headset;Periféricos;2026-03-28;1.0;R$ 50,69
4137;103;Hub USB;Acessórios;2026-02-24;8.0;R$ 86,56
4138;103;Smart TV;Eletrônicos;2026-02-15;9.0;R$ 1118,91
4139;103;Carregador;Acessórios;2026-01-20;7.0;R$ 51,05
4140;103;Tablet;Eletrônicos;2026-02-07;7.0;R$ 3344,74
4141;105;Tablet;Eletrônicos;2026-01-23;8.0;R$ 5341,97
4142;102;Smartphone;Eletrônicos;2026-03-06;2.0;R$ 5019,86
4143;104;Câmera;Eletrônicos;2026-03-14;10.0;R$ 3564,51
4144;104;Headset;Periféricos;2026-01-04;1.0;R$ 107,02
4145;104;   cabo hdmi  ;Acessórios;2026-01-13;6.0;R$ 287,04
4146;102;Monitor;Eletrônicos;2026-02-25;9.0;R$ 3731,83
4147;102;Cadeira Gamer;Móveis;2026-03-13;1.0;R$ 1703,99
4148;105;Suporte Monitor;Móveis;2026-01-15;4.0;R$ 435,77
4149;102;   smart tv  ;Eletrônicos;2026-02-12;10.0;R$ 2696,73
4150;105;Suporte Monitor;;2026-03-23;2.0;R$ 896,16
4151;103;   smartphone  ;Eletrônicos;2026-02-14;1.0;R$ 1500,29
4152;104;Cadeira Gamer;Móveis;2026-02-25;10.0;R$ 1369,79
4153;105;Suporte Monitor;Móveis;2026-01-15;4.0;R$ 1933,81
4154;105;Headset;Periféricos;2026-01-26;10.0;R$ 178,55
4155;103;Gaveteiro;Móveis;2026-03-12;9.0;R$ 2282,94
4156;102;Cabo HDMI;Acessórios;2026-01-27;6.0;R$ 81,88
4157;105;Smartphone;Eletrônicos;2026-03-26;8.0;R$ 2960,08
4158;101;Hub USB;Acessórios;2026-01-23;1.0;R$ 104,87
4159;101;Tablet;Eletrônicos;2026-01-07;2.0;R$ 2722,34
4160;104;   smartphone  ;Eletrônicos;2026-01-05;8.0;R$ 3505,57
4161;104;Microfone;Periféricos;2026-02-01;7.0;R$ 308,2
4162;102;Câmera;Eletrônicos;2026-02-07;9.0;R$ 3374,46
4163;104;Teclado;Periféricos;2026-02-02;3.0;R$ 263,62
4164;102;   tablet  ;Eletrônicos;2026-03-10;7.0;R$ 2081,73
4165;103;Carregador;;2026-03-06;1.0;R$ 245,08
4166;101;Suporte Monitor;Móveis;2026-01-22;;R$ 1164,32
4167;104;Mouse;Periféricos;2026-01-05;1.0;R$ 289,13
4168;103;Cadeira Gamer;Móveis;2026-02-08;3.0;R$ 910,98
4169;104;   mesa de escritório  ;Móveis;2026-02-08;3.0;R$ 2379,1
4170;105;Tablet;Eletrônicos;2026-03-03;4.0;R$ 5387,19
4171;102;Monitor;Eletrônicos;2026-02-25;8.0;R$ 4829,11
4172;103;Suporte Monitor;Móveis;2026-02-05;7.0;R$ 542,47
4173;103;Gaveteiro;Móveis;2026-01-12;3.0;R$ 1670,37
4174;103;Cadeira Gamer;Móveis;2026-01-25;4.0;R$ 1056,08
4175;105;Filtro de Linha;Acessórios;2026-02-18;7.0;R$ 216,91
4176;101;Filtro de Linha;Acessórios;2026-02-22;;R$ 40,76
4177;104;   cadeira gamer  ;Móveis;2026-03-07;8.0;R$ 2230,49
4178;102;Filtro de Linha;Acessórios;2026-02-25;5.0;R$ 286,39
4179;105;Carregador;Acessórios;2026-03-06;2.0;R$ 85,13
4180;104;   tablet  ;Eletrônicos;2026-01-23;7.0;R$ 4419,1
4181;103;Cabo HDMI;Acessórios;2026-03-22;9.0;R$ 51,28
4182;101;Webcam;;2026-03-15;2.0;R$ 223,09
4183;105;Mesa de Escritório;Móveis;2026-02-25;5.0;R$ 1518,37
4184;101;   mousepad  ;;2026-03-04;8.0;R$ 268,85
4185;101;Cadeira Gamer;;2026-02-28;9.0;R$ 391,96
4186;101;Cadeira Gamer;Móveis;2026-03-27;2.0;R$ 1828,73
4187;102;Gaveteiro;Móveis;2026-03-19;1.0;R$ 1696,48
4188;101;Carregador;Acessórios;2026-03-10;7.0;R$ 27,27
4189;103;Carregador;Acessórios;2026-02-25;5.0;R$ 67,58
4190;103;Mousepad;Periféricos;2026-01-02;8.0;R$ 290,02
4191;103;   cadeira gamer  ;Móveis;2026-01-13;1.0;R$ 2196,35
4192;103;Hub USB;Acessórios;2026-02-22;6.0;R$ 183,49
4193;103;Capa Protetora;Acessórios;2026-03-04;4.0;R$ 27,49
4194;103;   webcam  ;Periféricos;2026-03-22;7.0;R$ 115,93
4195;104;Microfone;Periféricos;2026-03-19;6.0;R$ 82,71
4196;101;Filtro de Linha;Acessórios;2026-02-24;9.0;R$ 322,76
4197;101;Microfone;Periféricos;2026-03-12;6.0;R$ 181,7
4198;101;Mesa de Escritório;Móveis;2026-03-08;;R$ 2245,93
4199;103;   microfone  ;Periféricos;2026-03-16;9.0;R$ 195,03
4200;102;Smartphone;Eletrônicos;2026-03-13;6.0;R$ 2590,19
4201;104;Mousepad;Periféricos;2026-02-23;3.0;R$ 65,82
4202;104;Mesa de Escritório;Móveis;2026-02-04;9.0;R$ 752,89
4203;103;Capa Protetora;Acessórios;2026-03-25;1.0;R$ 73,13
4204;102;Notebook;Eletrônicos;2026-02-16;;R$ 3986,34
4205;101;Microfone;Periféricos;2026-02-22;10.0;R$ 114,47
4206;103;Câmera;Eletrônicos;2026-02-23;;R$ 3720,04
4207;101;Carregador;Acessórios;2026-02-28;10.0;R$ 230,26
4208;103;Carregador;Acessórios;2026-03-21;3.0;R$ 267,88
4209;101;Cadeira Gamer;Móveis;2026-03-08;9.0;R$ 850,71
4210;101;Câmera;Eletrônicos;2026-03-15;8.0;R$ 4144,38
4211;102;Mesa de Escritório;Móveis;2026-01-11;4.0;R$ 1601,24
4212;103;Carregador;Acessórios;2026-02-25;3.0;R$ 170,48
4213;102;Câmera;Eletrônicos;2026-03-17;;R$ 1677,5
4214;104;Monitor;Eletrônicos;2026-03-13;4.0;R$ 3296,85
4215;104;Mesa de Escritório;Móveis;2026-01-25;5.0;R$ 1316,67
4216;105;Headset;Periféricos;2026-03-17;10.0;R$ 122,65
4217;102;Webcam;Periféricos;2026-02-08;;R$ 232,92
4218;103;Cabo HDMI;Acessórios;2026-02-23;8.0;R$ 215,38
4219;104;Smart TV;Eletrônicos;2026-03-17;7.0;R$ 1811,67
4220;105;Suporte Monitor;Móveis;2026-03-11;10.0;R$ 597,15
4221;104;Teclado;Periféricos;2026-03-11;1.0;R$ 48,84
4222;104;Mousepad;Periféricos;2026-03-07;9.0;R$ 322,04
4223;105;Carregador;Acessórios;2026-03-03;8.0;R$ 202,81
4224;101;Smart TV;Eletrônicos;2026-03-21;;R$ 909,23
4225;104;Capa Protetora;Acessórios;2026-01-13;3.0;R$ 125,51
4226;103;Smart TV;Eletrônicos;2026-03-13;8.0;R$ 1261,33
4227;105;Notebook;Eletrônicos;2026-03-09;6.0;R$ 3219,77
4228;102;   hub usb  ;Acessórios;2026-03-23;10.0;R$ 336,34
4229;103;   mouse  ;Periféricos;2026-02-04;8.0;R$ 61,02
4230;102;Mesa de Escritório;Móveis;2026-01-11;4.0;R$ 2378,0
4231;104;Filtro de Linha;Acessórios;2026-02-24;3.0;R$ 148,04
4232;103;   monitor  ;Eletrônicos;2026-03-03;1.0;R$ 2207,92
4233;101;   carregador  ;Acessórios;2026-01-21;;R$ 306,26
4234;105;Smartphone;Eletrônicos;2026-02-13;7.0;R$ 4970,73
4235;103;Filtro de Linha;Acessórios;2026-03-03;8.0;R$ 59,5
4236;104;Capa Protetora;Acessórios;2026-03-26;4.0;R$ 278,27
4237;102;Capa Protetora;Acessórios;2026-02-23;3.0;R$ 311,58
4238;104;   filtro de linha  ;Acessórios;2026-02-24;1.0;R$ 176,6
4239;104;Webcam;Periféricos;2026-03-08;10.0;R$ 118,19
4240;104;Monitor;Eletrônicos;2026-03-13;2.0;R$ 2023,45
4241;104;Mouse;Periféricos;2026-03-13;3.0;R$ 304,01
4242;103;Webcam;Periféricos;2026-01-19;6.0;R$ 41,0
4243;104;Mouse;Periféricos;2026-01-21;7.0;R$ 86,28
4244;101;Cadeira Gamer;Móveis;2026-02-09;1.0;R$ 1279,73
4245;101;Cadeira Gamer;Móveis;2026-01-07;6.0;R$ 1983,33
4246;104;Webcam;Periféricos;2026-02-12;3.0;R$ 179,3
4247;103;Carregador;Acessórios;2026-02-16;1.0;R$ 130,43
4248;101;Cabo HDMI;Acessórios;2026-01-23;10.0;R$ 323,58
4249;103;Mesa de Escritório;Móveis;2026-02-01;1.0;R$ 1745,09
4250;101;Teclado;Periféricos;2026-02-17;10.0;R$ 84,36
4251;102;Capa Protetora;Acessórios;2026-03-10;2.0;R$ 138,7
4252;101;Mesa de Escritório;Móveis;2026-03-21;6.0;R$ 438,87
4253;104;Hub USB;Acessórios;2026-02-18;10.0;R$ 71,65
4254;105;   gaveteiro  ;Móveis;2026-03-01;7.0;R$ 728,91
4255;102;Teclado;Periféricos;2026-02-05;9.0;R$ 301,77
4256;102;Gaveteiro;Móveis;2026-02-16;3.0;R$ 1203,18
4257;104;Suporte Monitor;Móveis;2026-02-02;8.0;R$ 1805,79
4258;101;Cadeira Gamer;Móveis;2026-03-18;1.0;R$ 2356,19
4259;103;   câmera  ;Eletrônicos;2026-03-11;;R$ 1322,24
4260;105;Carregador;Acessórios;2026-03-16;5.0;R$ 103,7
4261;105;Carregador;Acessórios;2026-01-27;7.0;R$ 279,32
4262;102;Headset;Periféricos;2026-02-15;5.0;R$ 265,44
4263;105;   teclado  ;Periféricos;2026-03-14;3.0;R$ 185,66
4264;102;Hub USB;Acessórios;2026-01-18;8.0;R$ 100,81
4265;101;Cadeira Gamer;Móveis;2026-02-21;1.0;R$ 855,5
4266;105;Filtro de Linha;Acessórios;2026-03-03;5.0;R$ 137,28
4267;104;Cabo HDMI;Acessórios;2026-03-18;6.0;R$ 211,6
4268;104;Mousepad;Periféricos;2026-02-12;4.0;R$ 222,62
4269;103;Suporte Monitor;Móveis;2026-02-04;4.0;R$ 549,11
4270;103;Cabo HDMI;Acessórios;2026-02-08;10.0;R$ 125,64
4271;103;Mousepad;Periféricos;2026-03-06;2.0;R$ 66,73
4272;104;Smart TV;Eletrônicos;2026-01-18;10.0;R$ 4713,25
4273;105;Teclado;Periféricos;2026-03-06;10.0;R$ 33,36
4274;101;Suporte Monitor;Móveis;2026-02-24;2.0;R$ 1263,93
4275;103;Smart TV;Eletrônicos;2026-01-09;5.0;R$ 5150,12
4276;104;Monitor;Eletrônicos;2026-01-20;4.0;R$ 1960,73
4277;104;Mesa de Escritório;Móveis;2026-01-12;4.0;R$ 2228,92
4278;105;Smart TV;Eletrônicos;2026-02-26;3.0;R$ 3167,71
4279;101;   capa protetora  ;Acessórios;2026-02-25;6.0;R$ 228,85
4280;104;Mousepad;Periféricos;2026-02-08;1.0;R$ 214,04
4281;105;Mousepad;Periféricos;2026-02-14;1.0;R$ 207,84
4282;103;Cadeira Gamer;;2026-01-22;5.0;R$ 910,37
4283;105;Filtro de Linha;Acessórios;2026-03-24;;R$ 246,47
4284;102;   mousepad  ;Periféricos;2026-02-05;8.0;R$ 190,54
4285;105;Cadeira Gamer;Móveis;2026-03-12;;R$ 1399,73
4286;105;Filtro de Linha;Acessórios;2026-02-26;6.0;R$ 202,69
4287;105;Cabo HDMI;Acessórios;2026-03-22;9.0;R$ 120,37
4288;105;Tablet;Eletrônicos;2026-01-24;7.0;R$ 2392,04
4289;105;Cadeira Gamer;Móveis;2026-02-24;1.0;R$ 1068,24
4290;104;Filtro de Linha;Acessórios;2026-01-25;3.0;R$ 196,46
4291;101;Mousepad;Periféricos;2026-03-11;4.0;R$ 168,43
4292;103;Headset;Periféricos;2026-01-08;8.0;R$ 54,13
4293;102;Smart TV;Eletrônicos;2026-02-17;4.0;R$ 956,69
4294;104;   smartphone  ;Eletrônicos;2026-02-06;4.0;R$ 3317,93
4295;104;Carregador;Acessórios;2026-02-12;10.0;R$ 137,39
4296;103;   cadeira gamer  ;Móveis;2026-01-11;8.0;R$ 1359,06
4297;101;   headset  ;Periféricos;2026-03-27;9.0;R$ 234,83
4298;105;Suporte Monitor;Móveis;2026-03-15;3.0;R$ 764,71
4299;104;   mouse  ;Periféricos;2026-03-01;3.0;R$ 115,08
4300;101;Hub USB;Acessórios;2026-03-08;;R$ 154,0
4301;101;   tablet  ;Eletrônicos;2026-03-12;;R$ 5355,27
4302;103;   hub usb  ;Acessórios;2026-01-02;1.0;R$ 307,65
4303;105;   teclado  ;Periféricos;2026-03-16;1.0;R$ 154,03
4304;104;Suporte Monitor;Móveis;2026-03-08;6.0;R$ 1261,61
4305;105;   câmera  ;Eletrônicos;2026-01-26;7.0;R$ 1792,48
4306;102;Suporte Monitor;;2026-02-25;;R$ 2315,87
4307;102;Cadeira Gamer;Móveis;2026-02-28;3.0;R$ 873,4
4308;104;Filtro de Linha;Acessórios;2026-03-20;1.0;R$ 274,24
4309;105;Tablet;Eletrônicos;2026-03-28;9.0;R$ 4878,57
4310;102;Cadeira Gamer;Móveis;2026-02-01;10.0;R$ 1128,26
4311;104;Mouse;Periféricos;2026-02-27;1.0;R$ 334,29
4312;104;Monitor;Eletrônicos;2026-01-08;9.0;R$ 2182,07
4313;103;Notebook;Eletrônicos;2026-02-09;6.0;R$ 2027,21
4314;102;Monitor;Eletrônicos;2026-02-08;7.0;R$ 1307,62
4315;102;Webcam;Periféricos;2026-02-16;10.0;R$ 330,8
4316;105;Cabo HDMI;Acessórios;2026-02-08;4.0;R$ 49,55
4317;101;   mesa de escritório  ;Móveis;2026-02-27;2.0;R$ 883,12
4318;104;Cadeira Gamer;Móveis;2026-02-09;2.0;R$ 1113,95
4319;105;Webcam;Periféricos;2026-02-24;10.0;R$ 114,32
4320;105;Monitor;Eletrônicos;2026-03-27;8.0;R$ 3421,21
4321;102;Smart TV;Eletrônicos;2026-01-26;9.0;R$ 4597,48
4322;102;Mesa de Escritório;Móveis;2026-02-22;7.0;R$ 305,35
4323;103;Hub USB;Acessórios;2026-02-01;3.0;R$ 163,66
4324;103;Suporte Monitor;Móveis;2026-02-03;9.0;R$ 734,41
4325;101;Webcam;Periféricos;2026-02-04;6.0;R$ 133,74
4326;102;   mesa de escritório  ;Móveis;2026-02-11;1.0;R$ 1109,14
4327;103;Microfone;Periféricos;2026-01-15;3.0;R$ 175,37
4328;102;Mousepad;Periféricos;2026-03-04;4.0;R$ 69,98
4329;104;Mousepad;Periféricos;2026-02-24;7.0;R$ 164,86
4330;105;Smart TV;Eletrônicos;2026-03-28;5.0;R$ 4382,89
4331;103;Webcam;Periféricos;2026-02-09;10.0;R$ 221,49
4332;104;   microfone  ;Periféricos;2026-02-14;9.0;R$ 106,01
4333;103;Mousepad;Periféricos;2026-03-14;8.0;R$ 233,24
4334;104;Câmera;Eletrônicos;2026-03-25;4.0;R$ 4909,19
4335;103;Monitor;Eletrônicos;2026-03-22;9.0;R$ 1841,56
4336;101;   notebook  ;Eletrônicos;2026-02-13;;R$ 3340,59
4337;101;Smart TV;Eletrônicos;2026-01-17;9.0;R$ 4731,78
4338;102;Notebook;Eletrônicos;2026-02-09;4.0;R$ 3447,83
4339;103;Tablet;Eletrônicos;2026-03-26;2.0;R$ 901,0
4340;102;Microfone;Periféricos;2026-02-12;;R$ 115,6
4341;102;   headset  ;Periféricos;2026-02-18;10.0;R$ 63,5
4342;105;   mousepad  ;Periféricos;2026-03-04;4.0;R$ 131,33
4343;103;Notebook;Eletrônicos;2026-02-28;8.0;R$ 4768,45
4344;104;Microfone;Periféricos;2026-03-17;2.0;R$ 32,27
4345;104;Carregador;Acessórios;2026-02-02;9.0;R$ 90,76
4346;102;Tablet;Eletrônicos;2026-01-15;4.0;R$ 3013,91
